ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.f64, SumSQ.f64, Count.u64, Min.f64, Max.f64, Sum.u32, SumSQ.u32, Min.u32, Max.u32
T39C05_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C05_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C05_acam, energyCAM, , Accumulator, 25409410000, 12, 133034588824.017136, 1768644806545.999268, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C05_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C05_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C05_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C05_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C05__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C06_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C06_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C06_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C06_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C06_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C06_acam, energyCAM, , Accumulator, 25409410000, 12, 132927376762.681656, 1768371439992.864502, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C06_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C06_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C06_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C06_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C06__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C07_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C07_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C07_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C07_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C07_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C07_acam, energyCAM, , Accumulator, 25409410000, 12, 132978448719.568085, 1768854790778.056396, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C07_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C07_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C07_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C07_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C07__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C08_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C08_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C08_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C08_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C08_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C08_acam, energyCAM, , Accumulator, 25409410000, 12, 132908290415.512207, 1768364431493.905762, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C08_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C08_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C08_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C08_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C08__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C09_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C09_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C09_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C09_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C09_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C09_acam, energyCAM, , Accumulator, 25409410000, 12, 132821953791.125290, 1767263624723.591797, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C09_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C09_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C09_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C09_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C09__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C10_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C10_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C10_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C10_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C10_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C10_acam, energyCAM, , Accumulator, 25409410000, 12, 132251368531.362411, 1765899716971.406494, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C10_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C10_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C10_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C10_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C10__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C11_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C11_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C11_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C11_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C11_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C11_acam, energyCAM, , Accumulator, 25409410000, 12, 132710451844.274185, 1767568164254.792480, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C11_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C11_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C11_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C11_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C11__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C12_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C12_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C12_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C12_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C12_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C12_acam, energyCAM, , Accumulator, 25409410000, 12, 133192989563.491135, 1768851688697.664062, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C12_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C12_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C12_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C12_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C12__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C13_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C13_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C13_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C13_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C13_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C13_acam, energyCAM, , Accumulator, 25409410000, 12, 133100495748.675842, 1768234621313.931152, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C13_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C13_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C13_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C13_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C13__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C14_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C14_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C14_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C14_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C14_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C14_acam, energyCAM, , Accumulator, 25409410000, 12, 133006698169.818359, 1767069476213.643555, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C14_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C14_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C14_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C14_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C14__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T39C15_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T39C15_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T39C15_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T39C15_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T39C15_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T39C15_acam, energyCAM, , Accumulator, 25409410000, 12, 131382804058.447540, 1760827358988.888672, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T39C15_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T39C15_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T39C15_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T39C15_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T39C15__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 20567750, 0, 0, 20567750, 20567750, 1, 1
T40_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 8272065, 0, 0, 11312065, 17392065, 1, 2
T40_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 20367649, 0, 0, 20367649, 20367649, 1, 1
T40_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0
T40C00_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C00_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C00_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C00_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C00_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C00_acam, energyCAM, , Accumulator, 25409410000, 12, 132031661429.709518, 1764010565982.436523, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C00_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C00_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C00_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C00_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C00__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C01_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C01_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C01_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C01_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C01_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C01_acam, energyCAM, , Accumulator, 25409410000, 12, 132122948969.976517, 1764292046353.339355, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C01_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C01_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C01_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C01_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C01__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C02_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C02_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C02_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C02_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C02_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C02_acam, energyCAM, , Accumulator, 25409410000, 12, 132481611043.842926, 1767188843182.094238, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C02_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C02_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C02_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C02_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C02__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C03_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C03_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C03_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C03_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C03_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C03_acam, energyCAM, , Accumulator, 25409410000, 12, 133256717515.753067, 1768817029372.895996, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C03_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C03_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C03_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C03_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C03__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C04_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C04_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C04_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C04_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C04_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C04_acam, energyCAM, , Accumulator, 25409410000, 12, 132288499949.221558, 1765260211304.569336, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C04_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C04_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C04_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C04_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C04__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C05_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C05_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C05_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C05_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C05_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C05_acam, energyCAM, , Accumulator, 25409410000, 12, 132924671822.753922, 1767681312812.521240, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
T40C05_acam, energyDAC, , Accumulator, 25409410000, 12, 35064704.126966, 1617807204.580073, 760000, 46.137769, 46.137769, 0, 0, 0, 0
T40C05_acam, energySA, , Accumulator, 25409410000, 12, 3502080000.000000, 63037439999.999992, 194560000, 18.000000, 18.000000, 0, 0, 0, 0
T40C05_acam, energyPC, , Accumulator, 25409410000, 12, 2868203531.765103, 42283056270.446457, 194560000, 14.742000, 14.742000, 0, 0, 0, 0
T40C05_acam, energyREG, , Accumulator, 25409410000, 12, 9119759106.712368, 55958333645295640576.000000, 195320001, 8.170000, 7480530303.999998, 0, 0, 0, 0
T40C05__mpe, activeCycle, , Accumulator, 25409410000, 12, 0, 0, 1160000, 0, 0, 1160000, 1160000, 1, 1
T40C06_ctrl, activeCycleF, , Accumulator, 25409410000, 12, 0, 0, 25409410, 0, 0, 25409410, 25409410, 1, 1
T40C06_ctrl, activeCycleD, , Accumulator, 25409410000, 12, 0, 0, 25012749, 0, 0, 25012749, 25012749, 1, 1
T40C06_ctrl, activeCycleM, , Accumulator, 25409410000, 12, 0, 0, 4277165, 0, 0, 4277165, 4277165, 1, 1
T40C06_ctrl, activeCycleALU, , Accumulator, 25409410000, 12, 0, 0, 17202748, 0, 0, 17202748, 17202748, 1, 1
T40C06_ctrl, activeCycleFPU, , Accumulator, 25409410000, 12, 0, 0, 2090000, 0, 0, 2090000, 2090000, 1, 1
T40C06_acam, energyCAM, , Accumulator, 25409410000, 12, 132511281029.619156, 1766248819720.021240, 50001920000, 0.646400, 87.552000, 0, 0, 0, 0
