ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u32, SumSQ.u32, Count.u64, Min.u32, Max.u32, Sum.f64, SumSQ.f64, Min.f64, Max.f64
T19_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 84897350, 84897350, 84897350, 1, 1, 0, 0, 0, 0
T19_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 46894465, 72174465, 34254465, 1, 2, 0, 0, 0, 0
T19_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 84097249, 84097249, 84097249, 1, 1, 0, 0, 0, 0
T19_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
T19C00_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C00_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C00_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C00_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C00_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C00_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 560566836949.991455, 7391838485370.680664, 0.646400, 87.552000
T19C00_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C00_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C00_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C00_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C00__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C01_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C01_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C01_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C01_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C01_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C01_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559591261823.604492, 7386923307082.355469, 0.646400, 87.552000
T19C01_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C01_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C01_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C01_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C01__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C02_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C02_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C02_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C02_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C02_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C02_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 560402928313.778931, 7391968002339.053711, 0.646400, 87.552000
T19C02_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C02_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C02_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C02_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C02__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C03_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C03_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C03_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C03_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C03_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C03_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559181886355.139526, 7384470264035.944336, 0.646400, 87.552000
T19C03_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C03_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C03_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C03_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C03__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C04_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C04_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C04_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C04_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C04_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C04_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559224106587.260376, 7385404953707.877930, 0.646400, 87.552000
T19C04_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C04_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C04_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C04_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C04__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C05_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C05_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C05_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C05_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C05_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C05_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559062332046.893921, 7382174774401.467773, 0.646400, 87.552000
T19C05_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C05_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C05_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C05_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C05__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C06_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C06_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C06_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C06_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C06_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C06_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 557681671763.790283, 7375645213565.358398, 0.646400, 87.552000
T19C06_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C06_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C06_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C06_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C06__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C07_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C07_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C07_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C07_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C07_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C07_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559423965295.613403, 7388761402845.549805, 0.646400, 87.552000
T19C07_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C07_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C07_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C07_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C07__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C08_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C08_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C08_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C08_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C08_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C08_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 558571728284.096436, 7381331341257.568359, 0.646400, 87.552000
T19C08_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C08_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C08_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C08_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C08__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C09_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C09_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C09_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C09_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C09_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C09_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 558197224832.132935, 7377997075348.127930, 0.646400, 87.552000
T19C09_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C09_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C09_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C09_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C09__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C10_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C10_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C10_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C10_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C10_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C10_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 560721219915.992432, 7390692920628.277344, 0.646400, 87.552000
T19C10_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C10_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C10_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C10_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C10__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C11_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C11_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C11_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C11_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C11_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C11_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559171941705.808594, 7383119835475.170898, 0.646400, 87.552000
T19C11_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C11_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C11_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C11_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C11__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C12_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C12_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C12_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C12_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C12_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C12_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559142769294.619385, 7389109908963.628906, 0.646400, 87.552000
T19C12_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C12_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C12_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C12_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C12__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C13_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C13_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C13_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C13_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C13_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C13_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559597642791.950073, 7388825794175.886719, 0.646400, 87.552000
T19C13_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C13_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C13_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C13_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C13__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C14_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C14_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C14_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C14_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C14_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C14_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 558567570241.028442, 7381308211252.093750, 0.646400, 87.552000
T19C14_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C14_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C14_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C14_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C14__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T19C15_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T19C15_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T19C15_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T19C15_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T19C15_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T19C15_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 559574827114.022217, 7390297769679.272461, 0.646400, 87.552000
T19C15_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T19C15_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T19C15_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
T19C15_acam, energyREG, , Accumulator, 104921410000, 6, 0, 0, 812120001, 0, 0, 37704603953.294334, 954121863925148942336.000000, 8.170000, 30888863104.000000
T19C15__mpe, activeCycle, , Accumulator, 104921410000, 6, 4760000, 4760000, 4760000, 1, 1, 0, 0, 0, 0
T20_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T20_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 84897350, 84897350, 84897350, 1, 1, 0, 0, 0, 0
T20_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 46894465, 72174465, 34254465, 1, 2, 0, 0, 0, 0
T20_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 84097249, 84097249, 84097249, 1, 1, 0, 0, 0, 0
T20_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0
T20C00_ctrl, activeCycleF, , Accumulator, 104921410000, 6, 104921410, 104921410, 104921410, 1, 1, 0, 0, 0, 0
T20C00_ctrl, activeCycleD, , Accumulator, 104921410000, 6, 103272249, 103272249, 103272249, 1, 1, 0, 0, 0, 0
T20C00_ctrl, activeCycleM, , Accumulator, 104921410000, 6, 17529665, 17529665, 17529665, 1, 1, 0, 0, 0, 0
T20C00_ctrl, activeCycleALU, , Accumulator, 104921410000, 6, 70862248, 70862248, 70862248, 1, 1, 0, 0, 0, 0
T20C00_ctrl, activeCycleFPU, , Accumulator, 104921410000, 6, 8690000, 8690000, 8690000, 1, 1, 0, 0, 0, 0
T20C00_acam, energyCAM, , Accumulator, 104921410000, 6, 0, 0, 207902720000, 0, 0, 561110155898.572876, 7393971401477.673828, 0.646400, 87.552000
T20C00_acam, energyDAC, , Accumulator, 104921410000, 6, 0, 0, 3160000, 0, 0, 145795348.731503, 6726672061.300043, 46.137769, 46.137769
T20C00_acam, energySA, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 14561279999.999998, 262103039999.999969, 18.000000, 18.000000
T20C00_acam, energyPC, , Accumulator, 104921410000, 6, 0, 0, 808960000, 0, 0, 11925688364.020117, 175808499092.378204, 14.742000, 14.742000
